amitabh_bachchan	allahabad
fred_hall	dodge_city_kansas
joe_ranft	pasadena_california
ruggero_deodato	potenza
nikola_vujčić	split_city
xie_xingfang	guangzhou
abe_silverstein	terre_haute_indiana
georges_catroux	limoges
brian_benben	winchester_virginia
sunny_chan	hong_kong
raquel_gibson	clearwater_florida
charles_fleischer	washington_dc
james_a_perkins	philadelphia
danny_schayes	syracuse_new_york
mohammadtaqi_mesbahyazdi	yazd
john_england_bishop	cork_city
oliver_ackland	sydney
jesse_niinimäki	tampere
irvin_s_cobb	paducah_kentucky
matthew_werkmeister	melbourne
richard_alston_politician	perth_western_australia
yukio_kagayama	yokohama
aghasi_mammadov	baku
jehane_benoît	montreal
joão_do_canto_e_castro	lisbon
camille_winbush	culver_city_california
dolores_claman	vancouver
raymond_d_gary	madill_oklahoma
anthony_pena	san_antonio
clinton_woods	sheffield
philip_champion	jacksonville_florida
joe_mcdonnell_hunger_striker	belfast
róbert_švehla	martin_slovakia
kate_fischer	adelaide
charles_f_brush	euclid_ohio
catherine_murphy_politician	dublin
forrest_griffin	columbus_ohio
danny_markov	moscow
maria_anna_of_bavaria_15511608	munich
ltĽuboš_Bartečkogt	kežmarok
robert_libman	montreal
ann_smith_franklin	boston
maria_bamford	port_hueneme_california
mark_zuckerberg	white_plains_new_york
carlos_atanes	barcelona
w_lloyd_warner	redlands_california
albert_tocco	chicago
clive_hornby	liverpool
napoleon_louis_bonaparte	paris
odoardo_di_santo	rocca_pia
neal_cotts	lebanon_illinois
anthony_e_zuiker	blue_island_illinois
r_a_torrey	hoboken_new_jersey
mary_lee_woods	birmingham
jim_paek	seoul
albert_g_schmedeman	madison_wisconsin
norman_cameron_politician	launceston_tasmania
david_kidwell	christchurch
william_b_caperton	spring_hill_tennessee
chad_faust	victoria_british_columbia
dean_devlin	new_york_city
jack_mahon	galway
joseph_haslet	milford_delaware
charlotte_oelschlagel	berlin
bartolo_longo	latiano
hideo_kobayashi	tokyo
savas_dimopoulos	istanbul
paolo_emilio_taviani	genoa
michele_scarabelli	montreal
kit_cope	mesa_arizona
elizabeth_gertrude_britton	new_york_city
joe_stevenson	torrance_california
yashpal_sharma	ludhiana
walter_wolf	graz
clive_rice	johannesburg
george_b_crittenden	russellville_kentucky
john_blain	edinburgh
boti_bliss	aspen_colorado
dino_morea	bangalore
john_lund	rochester_new_york
james_j_greco	new_haven_connecticut
stephen_barker_turner	st_louis_missouri
salvatore_john_cavallaro	new_york_city
cocoa_samoa	pago_pago
algernon_paddock	glens_falls_new_york
michael_d_steele	statham_georgia
sylvia_rivera	new_york_city
florence_delay	paris
george_dolenz	trieste
larry_bagby	marysville_california
darryl_sydor	edmonton
oleg_petrov	moscow
patrick_wayne	los_angeles
dave_harris	glasgow_kentucky
dave_oneal	belleville_illinois
creighton_lovelace	shelby_north_carolina
chris_hebert	fullerton_california
josep_carles_laínez	valencia_spain
rick_martin	verdun_quebec
colin_haughton	manchester
yoshikazu_taru	kobe
octavio_dotel	santo_domingo
steve_mccarthy	trail_british_columbia
julie_white	san_diego
ted_mcdonald	launceston_tasmania
mzonke_fana	cape_town
jason_ellis	melbourne
sōkichi_takagi	hitoyoshi_kumamoto
leon_belleth	colombo
christine_quinn	glen_cove_new_york
diane_keen	london
becky_skillman	bedford_indiana
karnad_sadashiva_rao	mangalore
oleg_tverdovsky	donetsk
robbie_buhl	detroit
chris_jefferies	fresno_california
robert_c_michelson	washington_dc
nancie_li_brandi	johnstown_pennsylvania
beth_moore	green_bay_wisconsin
wojciech_olejniczak	ltŁowiczgt
ján_lašák	zvolen
jackie_parker	knoxville_tennessee
tim_holding	melbourne
brendan_oconnor_journalist	cork_city
brenton_bowen	cairns_queensland
parameswara_sultan	palembang
edgars_masaļskis	riga
klaus_klostermaier	munich
graeme_welch	durham
harry_bath	brisbane
julian_morris_actor	london
jimmy_santiago_baca	santa_fe_new_mexico
earl_rogers	buffalo_new_york
molly_wood	helena_montana
harvey_l_wollman	frankfort_south_dakota
kim_martin	stockholm
blake_fitzpatrick	st_louis_missouri
arlene_alda	new_york_city
bryan_fogarty	montreal
william_s_graves	mount_calm_texas
thomas_gregson	durham
ross_overbeek	traverse_city_michigan
bill_arnsparger	paris_kentucky
pete_duranko	johnstown_pennsylvania
shane_carruth	myrtle_beach_south_carolina
jeanpierre_van_rossem	bruges
john_harvey_actor	london
vere_ponsonby	lt_9th_Earl_of_BessboroughLondongt
henry_ernest_cooper	new_albany_indiana
maria_theresa_of_austriaeste_18491919	brno
anttijussi_niemi	vantaa
randy_ayers	springfield_ohio
horace_mann_towner	belvidere_illinois
mayann_francis	sydney_nova_scotia
natalia_baron	miami
michał_żebrowski	warsaw
arlene_blum	davenport_iowa
annie_man	hong_kong
arianna_fontana	sondrio
william_f_train	savannah_georgia
tom_delay_campaign_finance_investigation	laredo_texas
ltŞükrü_Saracoğlugt	ltİzmirgt
james_cruze	ogden_utah
kelly_burke	los_angeles
mel_hutchins	sacramento_california
jack_ellis_actor	london
paul_st_peter	minneapolis
nigel_plum	wagga_wagga
iosia_soliola	auckland
damien_peverill	melbourne
anthony_farrarhockley	coventry
pete_henry	mansfield_ohio
richard_yates_governor	warsaw_kentucky
cam_gigandet	tacoma_washington
james_theodore_richmond	ogallala_nebraska
steven_plaut	philadelphia
chris_koren	cleveland
james_c_collins	boulder_colorado
roy_holder	birmingham
carter_revard	pawhuska_oklahoma
reem_acra	beirut
takashi_saito	sendai
josef_melichar	ltČeské_Budějovicegt
craig_wolanin	grosse_pointe_michigan
matt_carle	anchorage_alaska
godfrey_james	london
raymond_m_clausen	lt_JrNew_Orleansgt
gordon_warnecke	london
judd_trump	bristol
william_spoelhof	paterson_new_jersey
george_faison	washington_dc
narayan_maharaj	bagalkot
francisco_fernández_de_la_cueva	lt_8th_Duke_of_AlburquerqueBarcelonagt
velimir_perasović	split_city
olympia_vernon	bogalusa_louisiana
gustav_adolf_von_götzen	kłodzko
arnold_walfisz	warsaw
sun_yuanliang	chengdu
john_morris_rugby_league	newcastle_new_south_wales
brian_simmons_baseball	lebanon_pennsylvania
jonnie_nicely	fort_smith_arkansas
leslie_roberts	montreal
herman_keiser	springfield_missouri
warren_wilson_actor	boston
lynnda_kimball	inglewood_california
nate_quarry	arcata_california
maki_horikita	tokyo
ross_free	bathurst_new_south_wales
charles_william_fulton	lima_ohio
pierre_dumaine	paducah_kentucky
sean_rooks	new_york_city
sebastian_arcelus	new_york_city
umar_abdullah_alkunduzi	kunduz
dimitris_papaioannou	athens
jiří_šejba	pardubice
chris_hanell	västervik
jerry_anderson_golfer	montreal
gavan_levenson	johannesburg
wang_lequan	shouguang
gardner_dickinson	dothan_alabama
richard_dumas	tulsa_oklahoma
astrid_proll	kassel
michal_zajkowski	ltŁódźgt
john_douglas_queensland_politician	london
craig_barlow	henderson_nevada
antanas_sireika	ltŠiauliaigt
alley_mills	chicago
david_oliver_actor	concord_california
peter_mueller_ice_hockey	bloomington_minnesota
pasco_bowman_ii	harrisonburg_virginia
edmund_lowe	san_jose_california
petero_civoniceva	suva
pedro_sauer	rio_de_janeiro
harald_heidesteen_jr	oslo
bob_commings	youngstown_ohio
james_l_holloway_iii	charleston_south_carolina
margaret_q_adams	dover_kentucky
scott_mccarron	sacramento_california
lucien_hubbard	fort_thomas_kentucky
jim_donnan	laurens_south_carolina
paul_kruse	merritt_british_columbia
clifford_walker	monroe_georgia
jocelyn_guevremont	montreal
christine_richters	fullerton_california
melvil_poupaud	paris
mark_regev	melbourne
emile_dechaineux	launceston_tasmania
xen_c_scott	pasadena_california
ralph_young_american_football_coach	crown_point_indiana
andy_gustafson	aurora_illinois
john_g_griffith	iowa_city_iowa
olesya_rulin	moscow
michele_bumgarner	mandaluyong_city
jagapati_babu	machilipatnam
chris_koster	st_louis_missouri
ted_gatsas	manchester_new_hampshire
scott_t_rupp	peoria_illinois
layla_el	london
alfie_turcotte	gary_indiana
melvin_maas	duluth_minnesota
david_dolphin	london
tomáš_záborský	trenčín
mike_vellucci	farmington_michigan
lee_pace	chickasha_oklahoma
dušan_šakota	belgrade
matt_gafa	canberra
mihailo_janković	belgrade
ernie_godfrey	dover_ohio
shaun_foley	sydney
marc_musso	rockwall_texas
alex_fong_actor	macau
savannah_guthrie	tucson_arizona
mike_feuer	san_bernardino_california
david_ogrin	waukegan_illinois
john_wilce	rochester_new_york
eduard_hitzig	berlin
macey_cruthird	baytown_texas
melinda_haynes	hattiesburg_mississippi
jan_herman_linge	oslo
dmitri_bruns	riga
joyce_trimmer	london
walter_atlee_edwards	philadelphia
andrei_okounkov	moscow
christopher_showerman	jackson_michigan
eric_schneiderman	new_york_city
ivan_raimi	royal_oak_michigan
mark_watson_comedian	bristol
allegra_kent	santa_monica_california
william_sorrell	burlington_vermont
gordon_donaldson_journalist	glasgow
khan_habibullah_khan	aligarh
john_coleman_news_weathercaster	alpine_texas
john_c_curtis	bridgeport_connecticut
keith_barr	dublin
william_haselden_ellerbe	marion_south_carolina
david_ocallaghan	dublin
arkady_tertadevosyan	tbilisi
zhang_liyin	chengdu
zein_alsharaf_talal	alexandria
sanjay_kirloskar	nagpur
james_kelsey_cogswell	milwaukee
aaron_schock	morris_minnesota
mike_valenti	troy_new_york
bruce_le	hong_kong
infante_alfonso_of_spain	rome
shreekumar_varma	thiruvananthapuram
jasmine_richards	scarborough_ontario
cha_seungwon	anyang
jon_lormer	canton_ohio
michel_ocelot	villefranchesurmer
david_l_brewer_iii	orlando_florida
paul_sheehan_golfer	wollongong_new_south_wales
brad_miller_footballer	hobart
marla_pennington	burbank_california
liu_mingchuan	hefei
william_eli_sanford	new_york_city
len_casanova	ferndale_california
isaac_smith_kalloch	rockland_maine
guido_gozzano	turin
sarojini_sahoo	dhenkanal
mostafa_pourmohammadi	qom
anna_of_tyrol	innsbruck
thomas_lieb	faribault_minnesota
william_a_carroll	new_york_city
frederick_todd	concord_new_hampshire
jake_la_botz	chicago
drew_meekins	juneau_alaska
john_coughlin_figure_skater	kansas_city_missouri
tony_schmidt	leipzig
sarah_g_buxton	brentwood_california
moammar_badawi_dokhan	damascus
paddy_cullen	dublin
steve_bastoni	rome
ian_smart	kingston_jamaica
peter_fricke	berlin
ogino_ginko	kumagaya_saitama
heike_faber	berlin
sanae_takaichi	nara_nara
paul_lafond	hull_quebec
michael_heltau	ingolstadt
manfred_zapatka	bremen
denis_obrien_new_york_politician	ogdensburg_new_york
prince_tsuneyoshi_takeda	tokyo
amalie_skram	bergen
andy_welti	plainview_minnesota
gordon_m_craig	brockton_massachusetts
jerry_k_crump	charlotte_north_carolina
robert_digges_wimberly_connor	wilson_north_carolina
john_paton_general	newcastle_new_south_wales
sitaram_bhaskar_bhagwat	chhatarpur
stainless_stephen	sheffield
paul_magnette	leuven
bill_mccutcheon	russell_kentucky
gerd_leers	kerkrade
edward_rondthaler	bethlehem_pennsylvania
brad_oscar	washington_dc
william_gentleman_smith	london
abu_musab_alzarqawi	amman
alfonso_iii_deste	lt_Duke_of_ModenaFerraragt
elgen_long	mcminnville_oregon
albert_william_stevens	belfast_maine
eugene_robinson_journalist	orangeburg_south_carolina
derald_langham	polk_city_iowa
john_r_klauder	reading_pennsylvania
bertrand_w_gearhart	fresno_california
kayo_matsuo	tokyo
adrian_severin	bucharest
lex_davison	melbourne
yoshihiro_akiyama	osaka
richard_morgan_actor	hobart
pauline_curley	holyoke_massachusetts
louis_franck	antwerp
aaron_brooks_basketball	seattle
wes_shoemyer	hannibal_missouri
peter_graham_kickboxer	sydney
sebastian_stan	constanţa
raymond_bernard	paris
joe_divito	lynn_massachusetts
john_porcari	rochester_new_york
donald_f_glut	pecos_texas
paul_barnett_video_game_designer	preston
günther_korten	cologne
harry_bellaver	hillsboro_illinois
ren_zhongfei	harbin
william_warren_phillips	nice
william_g_thrash	tifton_georgia
neil_maxwell	lautoka
laura_osnes	burnsville_minnesota
hannu_virta	turku
martha	lt_mother_of_Simeon_Stylites_the_YoungerEdessa_Mesopotamiagt
mark_fernandez	montreal
renee_humphrey	san_mateo_california
bill_pankow	new_york_city
pierfrancesco_favino	rome
dayanita_singh	new_delhi
ronald_tubid	iloilo_city
george_tomeh	damascus
john_kelly_hurler	dublin
aleksei_volkov_ice_hockey	yekaterinburg
mirka_mora	paris
john_caffrey_footballer	dublin
eddie_reese	daytona_beach_florida
brad_miller_ice_hockey	edmonton
john_bahnsen	albany_georgia
robert_lawrence_leopold	louisville_kentucky
h_m_nayak	shimoga
michael_tomasky	morgantown_west_virginia
larry_brown_ice_hockey	brandon_manitoba
peadar_carton	dublin
martin_camirand	saintjérôme_quebec
prince_sigismund_of_prussia_18961978	kiel
marreese_speights	st_petersburg_florida
victor_garland	perth_western_australia
brooke_smith_basketball	san_anselmo_california
nancy_dow	new_york_city
guy_hemmings	saintjeansurrichelieu_quebec
nancy_riley	tulsa_oklahoma
amy_spindler	michigan_city_indiana
edmond_j_muniz	kenner_louisiana
paul_robinson_american_football	tucson_arizona
paddy_reilly_gaa_footballer	dublin
george_hagan_politician	accra
timothy_a_mcdonnell	new_york_city
daniel_bacon	southampton
bob_kelly_ice_hockey_b_1946	fort_william_ontario
monique_jérômeforget	montreal
james_mcintyre_theatrical_actor	kenosha_wisconsin
brendan_gielow	grand_rapids_michigan
gus_welch	spooner_wisconsin
devin_brennanmcbride	london
jeffrey_cuthbert	glasgow
peter_lyons_collister	cleveland
tarleton_gillespie	ithaca_new_york
victory_tischlerblue	newport_beach_california
alan_watson	edinburgh
thomas_of_cori	cori_italy
jan_van_rijswijck	antwerp
john_harlan_willis	columbia_tennessee
brecht_wallis	hasselt
charles_k_williams	cambridge_massachusetts
angela_bianchini	rome
rainer_feist	cuxhaven
ranvir_singh	preston
michael_pryor	swan_hill_victoria
topi_helin	turku
isobel_joyce	wicklow
dorothy_koomson	london
benjamin_pickman	lt_JrSalem_Massachusettsgt
edward_d_hayden	cambridge_massachusetts
george_h_utter	plainfield_new_jersey
john_k_tarbox	methuen_massachusetts
raymond_p_kogovsek	pueblo_colorado
m_chidananda_murthy	channagiri
nathan_cole	st_louis_missouri
alfons_gorbach	imst
jeanpierre_mocky	nice
nam_phan	westminster_california
james_m_sprayberry	lagrange_georgia
doyle_nix	texarkana_texas
frank_norberg	cork_city
peter_wight_cricketer	georgetown_guyana
silvia_šuvadová	ružomberok
robert_w_peterson_north_dakota	williston_north_dakota
marshall_van_winkle	jersey_city_new_jersey
herman_thorson	houston_minnesota
mike_stokey	shreveport_louisiana
brian_bateman	monroe_louisiana
marcus_vinicius_urban_toledo_dos_reis	são_paulo
stephen_dixon_ice_hockey	city_of_halifax
charo_santosconcio	legazpi_city
samuel_moreno_rojas	miami
thomas_j_mcmahon	washington_dc
andrew_rosenthal	new_delhi
natacha_gachnang	vevey
lasha_bugadze	tbilisi
davey_crockett_baseball	roanoke_virginia
ryouji_sai	osaka
hugh_wade	dougherty_iowa
bart_laeremans	ghent
frederick_barton_maurice	dublin
veanne_cox	norfolk_virginia
colm_burke	cork_city
james_wilson_politician	crawfordsville_indiana
kenneth_higson	london
richard_harris_television_writer	london
william_p_sanders	frankfort_kentucky
steve_short	roseville_minnesota
william_t_hanna	new_york_city
franz_von_hillenbrand	zolochiv
pierre_andre	kuala_lumpur
jim_ware	cork_city
mosess_fishman	new_york_city
mark_foley_limerick_hurler	cork_city
susan_kiefel	cairns_queensland
larry_sullivan	new_haven_connecticut
lowry_cole	dublin
michael_james_nelson	winter_park_florida
ignatius_j_galantin	new_york_city
dick_day	rochester_minnesota
princess_caroline_of_parma	parma
c_chapin_cutler	springfield_massachusetts
william_le_roy_emmet	new_rochelle_new_york
cynthia_stone	peoria_illinois
william_montrose_graham	lt_JrWashington_DCgt
damitha_abeyratne	colombo
paul_capellani	paris
tyler_posey	santa_monica_california
princess_maria_christina_of_saxony_17701851	dresden
dick_felt	lehi_utah
christopher_del_sesto	providence_rhode_island
steve_hutchinson_figure_skater	vancouver
tasha_smith	camden_new_jersey
prince_axel_of_denmark	copenhagen
p_e_mackenzie	london
sharon_ito	sacramento_california
alasdair_dickinson	dundee
alex_de_angelis	rimini
frankie_chan	hong_kong
ali_jafari	isfahan
ronnie_black	lovington_new_mexico
chaz_ianson	kingston_upon_hull
vincenzo_pellegrino	liverpool
aya_traore	dakar
david_f_sellers	austin_texas
walter_mehring	berlin
rizwanur_rahman	kolkata
chris_bosse	stuttgart
enrique_san_pedro	havana
danny_moore	townsville_queensland
giacomo_luigi_ciamician	trieste
ashton_oxenden	canterbury
mattia_pasini	rimini
roy_brown_montana_politician	casper_wyoming
vishnu_ganesh_pingle	pune
harriet_g_walker	brunswick_ohio
prince_stefan	iloilo_city
regina_d_thomas	savannah_georgia
tyler_black	buffalo_iowa
darren_homan	dublin
scott_plank	washington_dc
o_c_tanner_person	farmington_utah
george_don_british_army_officer	edinburgh
percy_herbert_actor	london
jonny_pasvolsky	cape_town
eric_lefkofsky	detroit
b_p_sugandhar	medak
jay_nunamaker	pittsburgh
rick_saucedo	chicago
david_kershenbaum	springfield_missouri
michael_taccetta	newark_new_jersey
christine_scanlan	littleton_colorado
peter_haskell	boston
vaikkath_pachu_moothathu	vaikom
sarah_mlynowski	montreal
claire_yiu	hong_kong
marty_krug	koblenz
jim_tang	hong_kong
christopher_n_smith	macon_georgia
fred_norcross	menominee_michigan
alice_marriott	salt_lake_city
brian_mcmenamin	portland_oregon
denys_henderson	colombo
albita_rivera_ramirez	san_juan_puerto_rico
robert_l_rice	farmington_utah
arlette_marchal	paris
haralds_silovs	riga
joseph_warder	jeffersonville_indiana
jack_duffy_actor	pawtucket_rhode_island
dimitrios_tsaldaris	piraeus
john_cossar	london
arturo_santos_reyes	nuevo_laredo
george_mcarthur	bakersfield_california
kevin_coughlin	mayfield_heights_ohio
jodie_rimmer	auckland
donald_reed	mexico_city
ernest_h_dervishian	richmond_virginia
kent_hehr	calgary
francis_adriano	pasig_city
maria_adeodata_pisani	naples
lucien	lt_Lord_of_MonacoMonacogt
mike_a_horton	austin_texas
don_laughlin	owatonna_minnesota
sol_butler	kingfisher_oklahoma
alison_redford	calgary
frank_mailley	lachine_quebec
mayrín_villanueva	mexico_city
patricia_lantz	auburn_washington
wang_shengjun	suzhou_anhui
geoff_daniela	auckland
bernard_de_lattre_de_tassigny	paris
bill_chambers_basketball	lynchburg_virginia
tony_santiago	new_york_city
thomas_flanginis	corfu
jasper_schneider	fargo_north_dakota
richie_stanaway	tauranga
ma_holing	xiangtan
robert_polet	kuala_lumpur
cora_combs	hazard_kentucky
alice_cogswell	hartford_connecticut
bestia_salvaje	guadalajara_jalisco
labh_singh	amritsar
patricia_gras	houston
harold_e_brooks	st_louis_missouri
charles_a_doswell_iii	elmhurst_illinois
qassem_suleimani	qom
jay_goyal	mansfield_ohio
james_bacon_author	buffalo_new_york
marie_of_hohenstaufen	arezzo
brian_curvis	swansea
jared_barker	edmonton
john_palmer_parker	newton_massachusetts
prince_feodor_alexandrovich_of_russia	saint_petersburg
mike_corey	ofallon_missouri
stephanie_palmer	alexandria_virginia
brian_goodell	stockton_california
john_martin_leahy	newcastle_washington
kempton_greene	shreveport_louisiana
ashok_dinda	kolkata
chase_hoyt	tucson_arizona
dan_nainan	bloomington_indiana
andreas_von_ettingshausen	heidelberg
harold_s_bucquet	london
a_george_pradel	naperville_illinois
jonathan_wiezorek	valdosta_georgia
james_j_rhoades	waterbury_connecticut
francis_rogers_cricketer	bristol
sam_bond	christchurch
kristine_musademba	washington_dc
steve_street	ortonville_minnesota
elsie_mackay	shimla
christopher_harrison	cambridge_maryland
dulcie_holland	sydney
stephen_huynh	hong_kong
lisa_foiles	spokane_washington
billy_trew	swansea
sally_clark_playwright	vancouver
dany_saval	paris
daniel_martin_cyclist	birmingham
kristin_rossum	memphis_tennessee
gordon_hickman_garland	lebanon_missouri
patrick_oconnell_actor	dublin
haris_zolota	sarajevo
jens_a_doe	chicago
kimberly_cullum	los_angeles
keir_graff	missoula_montana
leah_jamieson	trenton_new_jersey
jack_comber	broken_hill_new_south_wales
prince_miguel	lt_Duke_of_ViseuReichenau_an_der_Raxgt
carolyn_see	pasadena_california
jimmy_walsh_antrim_hurler	belfast
alberto_henschel	berlin
